CustomerID,ReturnDate,ReturnSales,OrderID
SMITK41270,20150106,$193.91 ,11304L4ZPTO 
SMITK48755,20151010,$141.48 ,05025G1QLUWA
SMITK60248,20150122,$403.07 ,01175C2MWKZ 
SMITK70784,20150106,$319.42 ,12304H5HYWP 
SMITK89591,20150211,$280.76 ,01175C4MVIJ 
SMITL57051,20150415,$587.25 ,0328507GLPB 
SMITL60862,20150319,"$1,371.83 ",03105I6ATGF 
SMITL68273,20150113,$468.05 ,122840EHIMY 
SMITM17873,20150812,$97.99 ,04225H4MWTG 
SMITM25274,20150521,$217.75 ,05215G2VEJZ 
SMITM38253,20150110,"$1,753.66 ",01035C2JFPD 
SMITM49844,20150609,$325.11 ,05225E7VMOTA
SMITS73922,20150113,"$2,544.74 ",0104502JKXS 
SMITS73922,20150409,"$1,279.76 ",0329502GPRL 
SMITS73922,20151121,"$1,994.78 ",0109502KRWL 
SMITS73922,20151121,$270.00 ,0109502KRWL 
SMITT54247,20150406,$637.04 ,03045C4ZDAN 
SILVR33043,20151211,$0.02 ,04045C3IKLB 
SILVR35953,20150306,$67.00 ,02255C7WXEU 
SILVS33104,20160806,"$3,444.62 ",021650CULCL 
SILVS33104,20160806,$245.81 ,021650CULCL 
SIMAK88153,20160401,$563.13 ,04025M2HSQA 
SIMBT72708,20150326,$285.12 ,0320503DWEQ 
SIMCC91998,20150310,$742.91 ,01195H5NHEJ 
SIMEJ89847,20150131,$144.42 ,01175EVMWOW 
SIMEM13873,20150422,$762.07 ,04185G3LVTE 
SIMIS36490,20150514,"$1,564.48 ",04245H4NSFT 
SIMKS85854,20150528,"$1,149.18 ",04085L3JHTG 
SIMMA51444,20150803,"$3,345.60 ",12104I3CRYL 
SIMMB97631,20150318,$108.64 ,031450JCFUS 
SINGC20425,20150428,$305.28 ,04165P1LLHF 
SINGC27403,20150319,$186.54 ,03075D2ZTJN 
SINGC45218,20150706,$537.79 ,05225H1VMPK 
SINGD77887,20150404,$586.84 ,03235I1EZFG 
SINGD83467,20150514,$696.80 ,04255H7OLQKA
SINGE71519,20160229,"$1,316.80 ",01195H4NKXV 
SINGG28428,20150120,$175.97 ,01115H8LHTX 
SINGG83218,20150317,"$1,037.90 ",01105N5LCVI 
SINGH41404,20150527,$652.16 ,05135I7TGTX 
SINGH56502,20150401,$761.04 ,01295H3PSYC 
SINGH79763,20150603,$0.00 ,05035H4QSUV 
SINGH80972,20150310,$0.00 ,02145P5TWNB 
SINGJ79933,20150316,$458.70 ,03015H5YIZZ 
SINGK83804,20150519,"$2,521.74 ",04045L1IMKG 
SINGK87103,20150129,$946.73 ,01155H1MERE 
SINGL24555,20150328,"$3,025.69 ",02115G5SYMN 
SINGM18954,20150321,$502.28 ,03185NVDFKT 
SINGM97521,20151015,"$2,938.35 ",03315H5HFDX 
SINGP87342,20160624,"$1,372.81 ",04015E5HMTW 
SINGR02426,20150213,"$1,170.40 ",01145L4LZWS 
SKIBF94981,20151031,$214.00 ,12194E6FDEQ 
SKIPS40446,20150408,$148.40 ,04015W2HPSX 
SKLAN79859,20150608,"$1,009.27 ",05205I7VCFK 
SKLAN79859,20150608,$163.26 ,05205I7VCFK 
SKLAW71357,20150321,$273.90 ,02075K4RTTD 
SKLIA77278,20160211,"$1,026.13 ",12264E2GUSX 
SKLUD89484,20150513,$809.95 ,04035P3ICPW 
SKLUS21147,20150502,$190.75 ,04245P3NTGN 
SKOLK78223,20150410,$249.78 ,03135I1BSAP 
SKOLS79694,20150408,$294.84 ,03255C9FMAMB
SKOLS79694,20150422,$294.84 ,04065C9ISGV 
SKOUM86824,20150115,$833.41 ,10254I1OFLG 
SKRIL51058,20150321,"$3,397.99 ",03015H3YHQS 
SKUBS85532,20150215,$666.74 ,12264K8GQSR 
SKUMM93184,20150226,$348.40 ,02205I8VPHP 
SKUPJ69188,20150113,$831.04 ,12294K9HRJK 
SLADN81874,20150122,$171.16 ,01105E7KTXK 
SLADN81874,20150211,$170.13 ,01175E7MRNC 
SLADN81874,20150211,$683.77 ,01105E7KTXK 
SMIT7LE   ,20150423,$8.50 ,042050CMMMY 
SMITA15481,20150418,$212.00 ,04135W2KPGO 
SMITA17653,20150425,$186.74 ,04225P4MUZI 
SMITA26417,20150227,$526.57 ,02125W2TDIM 
SMITA38827,20150224,$0.00 ,02205N1VSSI 
SMITA38827,20150225,$320.95 ,02205N1VSSI 
SMITA57447,20150321,$176.55 ,03215E2EIUG 
SMITB19306,20150207,$216.00 ,012850GPPUK 
SMITB36051,20150302,$0.00 ,01195L4NHIR 
SMITB36051,20150228,$272.89 ,01195L4NHIR 
SMITB49560,20150521,$435.45 ,03255H2FIDH 
SMITB74057,20150117,$646.92 ,01025K5ITQE 
SMITB74085,20150217,$719.74 ,01185P2NCGW 
SMITB74085,20150217,"$2,066.79 ",01185P2NCIB 
SMITB79295,20150114,$185.46 ,01085P5KJES 
SMITC34873,20150425,$564.03 ,04215G1MROL 
SMITC549Z4,20150327,$97.20 ,03145K5BXVA 
SMITC66682,20150204,$286.75 ,01315H8QFMH 
SMITG98225,20150417,"$1,079.63 ",04115E5KGNZ 
SMITH25LE ,20150403,$174.96 ,032850EGIND 
SMITH81557,20150422,$962.13 ,03285T1GBNR 
SMITJ13684,20150303,$279.12 ,02245E9WSCM 
SMITJ14769,20151222,$760.77 ,04185M5MAWO 
SMITJ19241,20150305,$165.74 ,10264E1OUXEA
SMITJ22896,20150506,$42.43 ,04255H8OCXO 
SMITJ26597,20150331,$0.00 ,03155E3CJKO 
SMITJ50326,20150313,$254.40 ,02285D2XXEH 
SMITJ53680,20150311,$190.06 ,03045H8YZXI 
SMITJ57800,20150303,$884.00 ,02125D1TDHG 
SMITJ71338,20151124,"$2,400.33 ",123040JICXN 
SMITJ72151,20160809,"$1,381.32 ",1231407IJGS 
SMITJ77211,20150120,$318.00 ,11154P5UYDL 
SMITJ810Z6,20150316,$35.59 ,0313503BORGA
SMITJ82205,20150411,"$1,046.35 ",03275K9FXAV 
SMITJ82205,20150430,$742.00 ,04095K9JLRS 
SMITJ87497,20150427,$953.95 ,04205K8MKHG 
SMITJ87726,20150211,$0.00 ,01225C4OFFD 
SMITJ87726,20150210,$207.38 ,01225C4OFFD 
SMITJ92190,20150418,"$2,512.04 ",04075L4IYXL 
SMITJ99294,20150512,"$1,254.25 ",04265T1OTEV 
SMITK19002,20150212,$281.39 ,02075P3RVER 
SMITM79956,20150418,"$1,269.96 ",03075M4ZTMB 
SMITN14880,20150501,$582.12 ,04185A1MBIE 
SMITN46344,20160119,$33.40 ,040250AHQQD 
SMITN99706,20151117,$527.04 ,03135R3BTFG 
SMITP69787,20150328,"$2,644.92 ",0317509CYST 
SMITR38047,20150225,"$1,073.21 ",021550TUCJI 
SMITR41898,20150608,$104.97 ,05145D1TKJU 
SMITR45961,20150619,$469.73 ,05185P4UIWS 
SMITR57018,20150309,$0.00 ,03075G1ZXAE 
SMITR63851,20150407,"$1,003.66 ",03215N1EGZB 
SMITR85714,20150226,"$1,067.68 ",011350JLTXR 
SMITR88038,20150430,$137.75 ,04025KVHRPT 
SMITR88038,20150527,$137.75 ,04305KVPXQB 
SMITS30822,20150515,$228.64 ,05015G4QHHC 
SMITS34165,20150512,"$1,582.42 ",05045G4RCGT 
SMITS34165,20150710,"$2,407.50 ",05045G4RCGT 
SMITS38077,20150624,"$2,244.86 ",05095P4SIIY 
SMITS47233,20160521,$131.02 ,02275C7XQEC 
SMITS47233,20160806,$131.02 ,02275C7XQEC 
SNAGV27930,20150505,$358.20 ,04275H1PDXZ 
SNIZW79013,20150505,$475.20 ,0325502FHGN 
SNOON36497,20150212,$192.49 ,12304E3ICLV 
SNOWG27850,20151008,$212.49 ,02285HVYDIF 
SNOWG27850,20151008,$76.46 ,02285HVYDIF 
SNYDB73115,20150114,$333.79 ,01055K7JQTY 
SNYDC82707,20150418,$717.57 ,03285P2GIGL 
SNYDG70188,20160507,$608.07 ,03175N4DBIL 
SNYDJ37803,20150304,$946.71 ,021950CVKTT 
SNYDJ42810,20150223,$256.75 ,02235P4WLEI 
SNYDJ99839,20150403,"$3,391.95 ",02275P3XQYB 
SNYDM60133,20160605,"$1,049.40 ",03115K4BBGL 
SNYDN38005,20150227,"$1,335.55 ",02195K4VMJE 
SNYDR79360,20150411,$51.73 ,040950AJLZI 
SNYDS95511,20150620,"$2,993.32 ",05245J2WCVG 
SMITT72747,20150331,$571.34 ,03205P5DWQG 
SMITV63185,20150605,"$2,256.47 ",05025N4QNQY 
SMITV63185,20150605,"$1,513.94 ",05025N4QNQYA
SMITV99095,20150218,$104.19 ,01225W2ODNT 
SMITV99192,20150420,$646.92 ,032450EFCLA 
SMOKP68829,20150331,$0.01 ,03285C5GFCM 
SMOLJ90525,20150125,$182.70 ,011750HMZTF 
SMYRE68081,20150126,$0.00 ,01095I7KRYY 
SMYTJ40350,20150623,$651.70 ,05125I9SXXL 
SMYTJ89791,20150909,$405.45 ,04175P3LTFU 
SOJAM58239,20150107,$190.01 ,12284M3HLZP 
SOJIM33990,20150527,$693.29 ,05045JVRAPA 
SOLAD40450,20150227,"$1,150.97 ",02215H5WBEI 
SOLAJ80186,20150429,$463.25 ,03265G3FPTE 
SOLAS59250,20150313,$120.33 ,03085N2AHVO 
SOLAV48054,20150406,$0.00 ,04045M6IEHJ 
SOLAV48054,20150404,"$1,412.06 ",04025M6HRIV 
SOLEJ88677,20150316,$267.69 ,03085E4AHYI 
SOLIF52894,20150601,$0.00 ,05245K1WBOE 
SOLIJ82587,20150203,$852.65 ,01245H5OSEL 
SOLIR39165,20160905,$298.53 ,02205E3VUTO 
SOLIV12872,20150311,$56.57 ,03045I8YXCE 
SOLIV12872,20150330,$56.57 ,03075I8ZPSD 
SOLLA49769,20150328,"$3,653.32 ",02285M5YCGD 
SOLLC68045,20150604,$373.43 ,04195E6MDZK 
SOLLS69213,20150409,$233.76 ,04065W2INUM 
SOLOA38336,20150320,$783.91 ,02205C2VORJ 
SOLOE40096,20150513,$162.00 ,0426509ORSK 
SOLOH12028,20150219,"$1,331.64 ",01315L3QERNA
SOLOH12028,20150418,$315.90 ,01315L3QERNA
SOLOH12028,20150418,"$1,724.33 ",02145L3TSQQ 
SOLOS94140,20150129,$76.16 ,01215G5NWIY 
SOLTJ64117,20150502,"$1,562.48 ",04295F2PTIW 
SOLTL81431,20150311,$63.72 ,0109503KQFLA
SOLUR17218,20150123,$0.00 ,011550JMITIA
SOLUR17218,20150124,$712.01 ,011550JMITI 
SOMEJ88008,20150422,$140.29 ,041750JLTED 
SOMEM44829,20150314,$882.70 ,02255E5WZYJ 
SOMMC426Z8,20160510,"$1,262.52 ",02275L3XQZK 
SOMMG89470,20150210,$509.42 ,01175C8MUXP 
SOMMJ63835,20150608,$379.00 ,05285D2XKYO 
SONGA22505,20150117,$381.01 ,11154G4UYMG 
SONGC24507,20150407,$958.10 ,02115I6SYGH 
SONID93598,20150220,"$1,085.11 ",02155I1TZWL 
SONIV37619,20150204,$748.89 ,01095F3KSES 
SOSTR72198,20150610,$610.45 ,03195I8DQTK 
SOTES56240,20150426,$126.56 ,03065C8ZNAB 
SOTIK73094,20160914,$248.75 ,03215I9DZNS 
SOTOA30458,20150321,$539.50 ,02205P6VQEO 
SOTOA99220,20160326,$214.00 ,01255N3PDKV 
SOTOA99220,20160326,$747.93 ,01255N3PDKV 
SOTOE91508,20150422,"$1,168.79 ",04045C2INCD 
SOTOL33195,20150321,$357.58 ,02165T2ULER 
SOTOL61201,20150326,"$1,184.56 ",03105G4AVWK 
SOTOL61201,20150716,"$1,529.69 ",03105G4AVWK 
SOTOL61201,20150716,"$1,609.17 ",03235I2EUGP 
SOTOM37224,20150105,$380.60 ,12274PVHFHIA
SOTOM37224,20150105,$775.26 ,12274PVHFHI 
SOTOM53832,20150309,$176.01 ,03045G5ZAWJ 
SOTOS23757,20150601,$761.04 ,05145G2TLNV 
SOTOW78093,20150331,$762.80 ,03235F2EZPP 
SOTOY70298,20150103,$523.99 ,12294T2HUNA 
SOTTL13651,20150606,"$2,916.21 ",041350EKUSV 
SOUCD85060,20150130,$321.84 ,011050MLDLU 
SOUCT97508,20150309,$0.00 ,01245E3OUMW 
SOUHM83286,20150408,"$2,361.49 ",03285E5GLHV 
SOUSC52578,20150331,"$1,655.38 ",01305M4PXGU 
SOUSJ42380,20150526,$905.15 ,05155PVTOIO 
SOUSJ42380,20151020,$905.15 ,05155PVTOIO 
SOUSK94592,20150418,$769.56 ,01215M4OAJP 
SOUSM23467,20150210,$509.42 ,02015C8QOJN 
SPARL83022,20160520,"$1,010.95 ",03285H5GKAR 
SPART29678,20150509,$150.24 ,040850HJCVX 
SPART29678,20150509,$238.90 ,040850HJCVXA
SPATM20578,20150412,$300.24 ,040450AIJWH 
SPATT33552,20150601,"$2,027.97 ",02205I3VSSU 
SPAUE46049,20150606,$108.00 ,0518503UJOI 
SPAVC26837,20150115,$674.35 ,01045I8JIBI 
SPECA71745,20151221,"$1,999.83 ",04185E2LVOI 
SPECC41205,20150417,$370.98 ,04135K8KVBL 
SPECR36765,20150408,$367.18 ,031950EDPFG 
SPECT72272,20151112,"$1,531.44 ",03165C6CUOM 
SPEN179A  ,20150612,$76.50 ,0407508IZGW 
SPENA67919,20150501,"$1,147.39 ",04195M3MCPF 
SPENA67919,20150501,$297.34 ,04195M3MCPF 
SPILD58453,20150604,$313.95 ,05265C2XAYI 
SPINA93989,20150115,"$1,675.36 ",01055H8JSAM 
SPINF94277,20150113,$320.44 ,01115NVLFNO 
SPINP70779,20150407,"$1,238.45 ",03205C7DVEO 
SPINP94196,20150416,$170.13 ,04085M5JFQA 
SPIRN84102,20150406,$0.00 ,03295K1GPLJ 
SPIRN84102,20150407,$321.00 ,03295K1GPLJ 
SPIRN84102,20150407,$85.55 ,03295K1GPLJ 
SPITT17863,20150609,$240.75 ,04225E7MWQR 
SPIVE91830,20150224,$904.14 ,12104K3CRAV 
SPOOK20032,20160107,$188.69 ,0409508JLXW 
SPOOK20032,20160107,$706.63 ,0409508JLXW 
STAIR19680,20150114,$106.35 ,01125C2LLRE 
STAIR19680,20150116,$106.35 ,01125C2LLREA
STAIR19680,20160820,$743.39 ,01125C2LLRE 
STALB74140,20150107,$130.26 ,01025H5IUKT 
STALL48516,20150306,$530.36 ,01055K3JRCC 
STALM88377,20150202,$739.11 ,10264K8OKAG 
STALP92417,20150422,"$1,546.53 ",022850HXYWE 
STANA37765,20150212,$60.00 ,02045D2RCCW 
STANA41752,20150521,$337.08 ,05145P6TJDV 
STANC55474,20150524,$91.60 ,05015K9QEJM 
STANJ72835,20150407,$243.40 ,03205P4DXIJ 
STANM42772,20150225,$162.18 ,02235K1WKXW 
STANM43322,20160108,$593.46 ,0217508UVNQ 
STANM47258,20150616,$257.70 ,04265T2OVGG 
STECS33432,20150117,$529.95 ,01045P5JKRL 
STEEJ27709,20160305,$145.21 ,102640EOIAO 
STEEJ27709,20160308,$121.00 ,102640EOIAO 
STEEJ31360,20150625,"$4,813.93 ",05075N4RRPT 
STEEK59134,20150805,"$2,390.27 ",05275N5XHCG 
STEEK89969,20150410,$0.00 ,04045M5IFMN 
STEEP22678,20150108,$809.86 ,010350TJDJF 
STEEW98254,20160121,$894.64 ,04215L2MRHH 
STEEW98254,20160121,$306.34 ,04215L2MRHH 
STEFJ84195,20150309,$249.78 ,01115I4LHQW 
STEFL43478,20160218,$646.61 ,05165C8TWCQ 
STEFL43478,20160218,$105.28 ,05165C8TWCQ 
STEFP46634,20150423,$562.68 ,03315I3HGTG 
STEFR56796,20160405,$185.98 ,01125C5LNMD 
STEFR75693,20150401,"$1,011.09 ",03225I7ELXX 
STEIA18335,20150502,$454.05 ,04225P3MZWH 
SLASP27317,20160305,"$1,866.44 ",04065C6IREY 
SLASP27317,20150407,"$1,866.44 ",03205C6DVDK 
SLATL48801,20150408,$152.43 ,04065G5IQIX 
SLAUR39496,20150228,$153.82 ,02215D1VWTG 
SLAVJ78064,20150401,$162.00 ,03275L3GBAM 
SLEDW64784,20150417,$786.39 ,04115I3KHLW 
SLEID39304,20150225,$287.43 ,02085G3SCBW 
SLENE82001,20150110,$133.00 ,011050LKUXF 
SLIMM80975,20150509,"$1,159.38 ",04245K6NJXS 
SLIWS69443,20150527,$813.73 ,02165J1URJW 
SLOAA17573,20150513,$48.11 ,05025W2QJIU 
SLOAB89629,20150223,$516.07 ,01175H9MVQG 
SLOAJ62716,20150207,$208.12 ,02045D2RECB 
SLOCB35509,20150319,"$2,883.02 ",02175K3UWQK 
SLOCJ33790,20150213,$45.92 ,02125K3TFPE 
SLOSE75504,20150327,$988.20 ,03225L3ELCW 
SLOSE75504,20150403,$988.20 ,03275L3GAXJ 
SLOTL83529,20150123,$894.24 ,0117509MVVV 
SORBA59481,20150602,"$1,780.92 ",05285R2XKRU 
SORCL66918,20150331,$224.60 ,122740JHBWQ 
SOREG96845,20150128,"$1,191.36 ",01245N1ORHL 
SORER43995,20150305,$478.45 ,022450JWUCJ 
SORIF52695,20150415,$582.96 ,03035L3YSKQ 
SORRB37023,20150529,$303.11 ,05285KVXLDD 
SORRD55002,20150620,$958.06 ,05255I6WKHO 
SORRP67035,20150923,"$2,235.69 ",04245C5NMTW 
SORTB32248,20160601,"$1,272.35 ",02165H5UHMW 
SOSAP90513,20150328,$348.18 ,02115H2TBCF 
SOSNE78677,20160215,"$1,072.44 ",02045K6REUZ 
SOSNE78677,20160215,$159.87 ,02045K6REUZ 
SOSNR49023,20150326,$952.30 ,01115E2LFOD 
SOSSF23516,20150318,$141.54 ,03075H2ZXNW 
SOUTM716Z5,20150429,"$1,615.40 ",04095C6JNTL 
SOVAC16680,20150310,"$1,701.89 ",02205T1VNTO 
SOWAL47981,20150208,$280.22 ,02075MVRYGF 
SOWDP30561,20150123,$477.06 ,01155M6MHAM 
SOWGH54175,20150314,"$1,011.45 ",03045H9ZCQZ 
SOWGH54175,20150331,$370.12 ,03045H9ZCQZA
SOYAA89668,20150501,$93.24 ,02225L1WGXS 
SPACM69649,20150507,$0.00 ,04235H7NCAV 
SPAD820   ,20150205,"$2,482.92 ",0101502IOHY 
SPAHJ31825,20150314,"$5,432.18 ",02165K1UFIV 
SPAIB79424,20150410,$166.88 ,02115SVSZRV 
SPAKA28920,20150109,$899.64 ,01045RVJJIZ 
SPANA22210,20150410,$303.76 ,04045I8IHGZ 
SPANH43397,20150228,$53.12 ,02195C4VLAA 
SPANL41679,20150603,$487.06 ,05145E5TIMJ 
SPANL41679,20150529,$246.05 ,05145E5TIMJ 
SRIVR553Z2,20150521,$951.13 ,05055W2RIGG 
SRNIV17332,20160102,$435.45 ,02075I1RYXF 
SROKC47538,20150711,"$1,699.75 ",02285M4XRUK 
SROKC47538,20150711,$700.26 ,02285M4XRUKA
STACB78661,20150504,$206.74 ,042650TOYZU 
STACB89729,20150107,$238.50 ,01015P6ILTQ 
STACD13859,20150329,$76.02 ,03285J1GLHX 
STACE64737,20150305,"$3,933.89 ",02145C7TRDK 
STACK36739,20150414,"$1,316.61 ",03045C3ZCSK 
STAFP60566,20150411,$703.79 ,03095L2AQIN 
STAHA60169,20150905,"$1,294.81 ",03095I9ANXX 
STAHL56540,20150530,"$3,530.97 ",05255I2WQCK 
STAHM47480,20150601,$476.96 ,05205K3UUWS 
STASP98285,20150330,$63.55 ,03225K9EKHKA
STAST66078,20150406,$304.85 ,03145H6CDBD 
STATJ57324,20150828,"$1,358.90 ",04065E7IQIB 
STAUV35483,20150507,$191.25 ,05065M3RNNJ 
STAYP88036,20150420,"$1,187.20 ",03195K3DNLF 
STCHC18975,20150415,"$2,063.38 ",02155H2UBVA 
STECE42409,20150519,$421.58 ,05155EVTONN 
STEIE40788,20160517,"$1,497.41 ",05135C9TBLG 
STEIE963Z2,20150505,$360.38 ,04255E4NYXB 
STEIJ48954,20150115,$39.95 ,01145P5MCIA 
STEIL62080,20150319,$574.28 ,03115C9BCJN 
STEIM72117,20150812,$846.94 ,0306509ZMYS 
STEIM85047,20150513,"$1,012.32 ",03295G5GTRI 
STEIW72768,20150513,$185.50 ,05095K9SFQA 
STEKM95317,20150903,"$2,582.18 ",04115C5KBKL 
STELK17172,20150915,"$1,451.03 ",03305K1GXNU 
STEWA25058,20150507,$424.29 ,04265CVOOCY 
STEWA36934,20150513,"$3,178.94 ",04255P2OJXG 
STEWA62440,20160129,$342.35 ,10264E2OPKVA
STEWB71950,20160319,"$1,688.60 ",01075G5KCCG 
STEWC73040,20150403,"$2,533.78 ",032150PDYQE 
STEWD35313,20150305,$188.32 ,02265W2XJRA 
STEWH98124,20150420,$923.30 ,04115H8KFZD 
STEWL15824,20150209,$225.00 ,02045D1RBQI 
STEWL33173,20160427,"$1,619.89 ",02165K5ULEK 
STEWR23953,20150216,"$1,034.56 ",02115K3SUXH 
STICT46406,20150205,$63.55 ,01125K8LMOG 
STONS28157,20150226,$116.99 ,02145MVTRRU 
STOR310   ,20150305,"$1,510.92 ",012550APCYP 
STORD49784,20150430,$137.70 ,022850CYCFX 
STORD49784,20150430,$167.40 ,022850CYCFXA
STORE26197,20150506,$487.63 ,04265G2OTML 
STORJ82318,20150327,$411.95 ,03275N1FVJV 
STORM63543,20150324,$156.93 ,03125I9BMEC 
STORW21136,20150402,$485.95 ,02285W2XWKH 
STOUC40022,20150315,$476.95 ,02055W2RHOI 
STOUC95309,20150205,"$2,754.94 ",01095P5KPHF 
STOUC95309,20150226,"$3,222.29 ",02045P5RAKX 
STOUC95309,20151015,$402.91 ,02045P5RAKX 
STOUC95309,20151015,"$3,222.29 ",02115P5SXSJ 
STOUJ11380,20151124,$662.50 ,01305P5PYGX 
STOUR10165,20150424,"$1,452.39 ",04205H7MJHB 
STOV570   ,20150529,$190.17 ,0525507WQXA 
STOV570   ,20150701,$569.56 ,0525507WQXA 
STOVB52986,20150519,$265.57 ,05125M2SVNR 
STOWP69033,20150325,$52.95 ,03255KVFILN 
STOYC73901,20160716,$502.20 ,04155P4LDLU 
STOYG93901,20150113,$646.92 ,01035R3JBBD 
STOYG93901,20150110,"$2,521.75 ",01035RVJAUW 
STRAA88600,20151102,"$1,767.84 ",04025PVHWBB 
STRYD43425,20150507,"$2,565.20 ",04085P1JGKX 
STRYJ96114,20150227,"$1,924.93 ",01235N5OMVX 
STRYJ96114,20150306,"$1,603.93 ",02245N5WSAD 
STUBL98169,20150210,$600.61 ,012550JOYXD 
STUBM37138,20150613,"$1,122.12 ",05095L3SCMS 
STUDC25445,20150306,$171.72 ,0228509YDGY 
STUDJ96581,20150419,$233.54 ,04105NVJXZU 
STUDJ96581,20150502,$552.96 ,04105NVJXZU 
STUMM38266,20160617,"$1,339.84 ",02165K9UFPV 
STURB11882,20150416,$158.36 ,04155A1LEYX 
STURB70293,20160318,"$1,544.94 ",03175H6CZLC 
STUTA63702,20150116,"$3,468.89 ",12224N5GEUL 
STWAJ21109,20150307,$560.74 ,02085K1SDPC 
STYMC68235,20150320,$0.00 ,03155J1CMTL 
SUADV17404,20150212,$143.78 ,02055K4RLCP 
SULLS96557,20150414,$111.86 ,04105MVJYBL 
SOBEC10286,20150203,$303.10 ,01085CVKJOI 
SOBEW56022,20150627,"$1,878.43 ",03115E6BBKB 
SOBO780   ,20150715,"$1,543.27 ",0212509TEQQ 
SOCCR56306,20150511,"$1,862.92 ",04095H5JPWO 
SODAB25814,20150311,$520.91 ,02135J2TMVU 
SODET59927,20160813,"$1,489.44 ",03095T1ALWE 
SODHS14529,20150919,$375.56 ,05145W2THXM 
SOFIK56859,20150213,$457.96 ,12204N3FKHS 
SPEND25513,20150324,$712.54 ,03125T1BLTT 
SPEND51785,20150519,"$1,138.44 ",04045L1IGHQ 
SPENE82161,20150416,$0.00 ,03285CVGFNI 
SPENG20713,20150218,"$2,712.72 ",01245M6OPLA 
SPENJ48416,20150523,$830.47 ,0520502VBSS 
SPENJ49742,20150418,$382.54 ,03075H4ZRME 
SPENJ49742,20150420,$382.54 ,03075H4ZRME 
SPENJ49742,20150421,$382.54 ,04035H4HYJN 
SPENK31062,20150226,"$2,584.79 ",02155R2UCIK 
SPENL30020,20150514,$763.15 ,04045I1IHRV 
SPENL83547,20150227,$209.00 ,01135D1LULP 
SPENM42293,20150221,"$3,258.59 ",01025H4IYAO 
SPENT26214,20150513,$522.42 ,05035L2QSRG 
SPENT26214,20150527,"$3,529.66 ",04265L2OTRJ 
SPERC36149,20150603,$174.68 ,050750ERTIP 
SPERR50801,20160918,"$1,846.63 ",03015H5YGJL 
SPERS77312,20150117,$762.85 ,01105E4KVZV 
SPEZC44255,20150422,$594.50 ,03085C9ADDR 
SPIBR86713,20150417,$0.00 ,03315EVHHSO 
SPIBR86713,20150417,$0.00 ,03315EVHHSO 
SPIBR86713,20150416,$400.99 ,03315EVHHSO 
SPIEA42166,20150304,$567.86 ,02225E3WIGX 
SPIEC16147,20150430,$827.79 ,04195EVMHMV 
SPIEE86340,20150413,$132.94 ,03155C6CHLM 
SPRAD99282,20150509,"$1,338.72 ",03315E9HDTU 
SPRAK48540,20150617,$26.59 ,02285C7XWTN 
SPRIB57485,20150523,"$2,669.52 ",05185N5UJNM 
SPRID77185,20150414,$0.00 ,03145N1BWKH 
SPRIK88585,20150203,$358.28 ,01175L2MPWQ 
SPRIM99215,20150804,$804.54 ,02255P6WZQJ 
SPRIP84521,20150404,$768.26 ,03295M4GRHW 
SPRIR16818,20150105,$269.94 ,12294H5HUMRA
SPROS51451,20151106,$434.87 ,03065T2ZOGT 
SPRUE47666,20160809,"$1,676.92 ",02285L2XSSH 
SPUHD24842,20150507,$468.52 ,04265P5ONBC 
SQUIN29865,20150311,$508.25 ,02285N3XTYK 
SQUIR95169,20150204,$200.97 ,01225C1OFQY 
SQUIT25098,20150603,$152.58 ,04265R4OOKZ 
SRCON78775,20150330,$0.00 ,03245C2FFQD 
SRCON78775,20150401,$808.21 ,03245C2FFQD 
STANP58979,20150120,$217.50 ,01155J2MHWF 
STANP58979,20150122,$54.32 ,01195J2NNLT 
STANR70183,20150324,$340.20 ,03175K6DBHW 
STANV46129,20150505,$499.69 ,04245N1NMLJ 
STARC14193,20150402,$83.90 ,02075K9RZKP 
STARL69631,20150319,$341.32 ,03175L1CXJP 
STARR94509,20150120,"$1,945.05 ",01135L1LRFQ 
STARS38587,20150717,"$2,196.40 ",05105I1SLFF 
STASD11413,20150223,"$3,704.06 ",02155H5UDZT 
STASD44768,20150312,"$1,365.21 ",02255E6WZPG 
STASD44768,20150708,"$1,365.21 ",03105E6ATMF 
STASG63201,20150501,"$1,128.61 ",12224I4GAVAA
STASG63201,20150507,$325.88 ,12224I4GAVAA
STASJ65090,20150106,$347.31 ,12264I1GRNQ 
STETR35844,20150613,$770.40 ,05075E8RQBZ 
STEVC83339,20151110,$180.20 ,01105P1KZMZ 
STEVD24241,20150412,$159.27 ,04105CVJRIH 
STEVE23691,20150912,"$1,510.84 ",12284N3HLJP 
STEVG17450,20150708,"$3,896.45 ",05295P5XUAF 
STEVG31452,20150527,$680.35 ,05025SVQMDA 
STEVJ67524,20150111,$244.97 ,12294G5HTZHA
STEVJ67524,20150109,$0.00 ,12294G5HTZH 
STEVJ67524,20150111,"$1,250.97 ",12294G5HTZH 
STEVN43153,20150123,$221.49 ,01055E6JPPX 
STEVN94945,20150612,$37.53 ,04135I2KRAT 
STEVP64774,20150404,$448.38 ,03075P1ZQKE 
STEVR41393,20150321,$922.18 ,03215K9EDOU 
STOCM89415,20150221,$319.93 ,02165P4UJUN 
STOCR79365,20150502,"$2,203.74 ",04255P4OCIU 
STOFJ26167,20150522,"$1,273.17 ",04265E3OTNG 
STOFJ26167,20150522,$318.33 ,04265E3OTNGA
STOFK52667,20150212,$264.95 ,01025P2IRYC 
